CellID,cell_x,cell_y,death_time,Mode
327,572.7206805,392.7634153,240,necrosis
329,555.3655084,406.2626489,420,necrosis
338,612.8028638,547.6831912,285,necrosis
372,638.835622,608.1083321,390,necrosis
396,653.2982654,600.3944843,310,necrosis
397,665.2815986,599.108843,300,necrosis
398,652.8850471,613.8937179,335,necrosis
399,659.9097596,606.8226908,295,necrosis
400,686.7689546,603.6085875,270,necrosis
401,666.9344721,622.2503863,330,necrosis
402,677.6781501,616.4650005,280,necrosis
403,669.000564,591.3949952,315,necrosis
407,713.2149311,644.1062883,215,necrosis
409,714.8678047,667.8906522,275,necrosis
410,704.9505635,676.8901413,185,necrosis
411,694.6201039,677.5329619,245,necrosis
412,692.9672303,651.1773154,210,necrosis
413,680.1574604,662.1052664,205,necrosis
414,674.372403,644.7491089,290,necrosis
415,665.694817,640.2493644,305,necrosis
417,656.1907941,651.1773154,280,necrosis
418,654.1247022,642.1778264,345,necrosis
419,650.8189551,633.8211579,475,necrosis
421,643.3810242,665.3193696,335,necrosis
423,660.7361964,674.3188587,305,necrosis
424,660.7361964,662.1052664,320,necrosis
429,753.7103328,698.7460433,230,necrosis
430,733.0494136,726.3873311,215,necrosis
431,726.4379194,699.3888639,195,necrosis
432,718.9999885,685.2468097,200,necrosis
433,732.6361952,672.3903968,400,necrosis
435,645.8603345,707.1027117,290,necrosis
436,657.0172309,685.8896303,255,necrosis
437,671.8930927,669.1762935,260,necrosis
438,671.066656,685.8896303,265,necrosis
439,675.1988398,705.1742498,210,necrosis
440,669.000564,719.316304,225,necrosis
441,660.7361964,725.1016898,210,necrosis
442,654.951139,731.5298963,235,necrosis
443,651.2321735,716.7450214,240,necrosis
444,638.4224036,723.8160485,250,necrosis
445,635.9430933,742.4578473,225,necrosis
446,643.7942426,749.5288744,240,necrosis
448,661.1494147,750.8145157,250,necrosis
449,676.0252766,736.0296408,155,necrosis
450,684.7028626,712.8880975,285,necrosis
451,683.8764259,698.7460433,230,necrosis
453,691.3143568,691.6750162,255,necrosis
454,702.0580348,689.1037336,230,necrosis
455,702.8844715,701.3173259,170,necrosis
456,702.4712532,716.7450214,155,necrosis
457,711.975276,736.6724615,175,necrosis
458,700.4051612,737.3152821,140,necrosis
459,697.0994142,755.3142602,465,necrosis
465,654.951139,784.88401,240,necrosis
466,642.9678058,813.8109391,185,necrosis
467,644.6206794,793.883499,205,necrosis
468,642.9678058,777.1701622,170,necrosis
469,637.1827485,768.1706732,275,necrosis
470,620.2407947,774.5988796,220,necrosis
471,626.8522888,788.0981132,195,necrosis
472,626.0258521,815.739401,185,necrosis
473,617.348266,799.6688849,200,necrosis
474,612.8028638,827.3101727,200,necrosis
475,604.1252777,821.5247869,235,necrosis
476,592.9683813,809.9540152,235,necrosis
478,595.86091,787.4552926,210,necrosis
479,604.1252777,770.7419558,270,necrosis
481,616.1086109,748.8860538,305,necrosis
482,606.604588,734.7439995,295,necrosis
485,587.183324,728.3157931,285,necrosis
488,611.5632086,714.8165595,330,necrosis
489,623.9597602,719.316304,255,necrosis
490,630.5712543,694.8891194,300,necrosis
492,628.9183808,680.7470652,360,necrosis
522,575.6132092,733.4583582,280,necrosis
523,569.4149334,752.7429776,265,necrosis
524,554.5390716,769.4563145,300,necrosis
528,580.1586114,771.3847764,275,necrosis
529,582.6379217,790.6693958,255,necrosis
530,582.2247034,807.3827326,275,necrosis
531,568.1752783,799.6688849,295,necrosis
532,552.4729797,799.0260642,300,necrosis
533,524.3741296,805.4542707,375,necrosis
535,533.0517156,815.739401,360,necrosis
536,543.7953936,824.0960695,345,necrosis
537,542.1425201,836.9524824,395,necrosis
538,543.7953936,842.0950476,385,necrosis
541,560.7373474,838.8809443,290,necrosis
543,594.6212549,854.9514605,185,necrosis
545,592.555163,838.8809443,170,necrosis
