CellID,cell_x,cell_y,death_time,Mode
484,923.5988508,661.7405174,400,necrosis
485,910.6994255,678.5097703,400,necrosis
486,924.8887933,688.8293105,390,necrosis
487,924.8887933,705.5985634,330,necrosis
488,910.6994255,713.3382185,310,necrosis
489,906.8295979,724.9477013,300,necrosis
490,888.7704025,726.2376438,310,necrosis
491,896.5100577,733.977299,290,necrosis
492,899.0899427,754.6163795,300,necrosis
493,909.4094829,741.7169542,510,necrosis
494,890.060345,710.7583335,320,necrosis
495,926.1787358,646.261207,370,necrosis
496,945.5278738,644.9712645,460,necrosis
497,951.9775864,633.3617817,460,necrosis
498,973.9066094,637.2316093,470,necrosis
499,980.356322,616.5925289,390,necrosis
500,984.2261496,599.823276,450,necrosis
501,968.7468393,593.3735633,360,necrosis
502,955.847414,604.9830461,350,necrosis
503,948.1077588,614.0126438,400,necrosis
504,932.6284485,626.9120691,410,necrosis
505,926.1787358,617.8824714,340,necrosis
506,908.1195404,646.261207,340,necrosis
507,899.0899427,664.3204024,370,necrosis
508,893.9301726,677.2198277,380,necrosis
509,884.9005749,686.2494254,400,necrosis
510,861.6816094,668.19023,380,necrosis
511,874.5810347,665.610345,380,necrosis
512,884.9005749,660.4505748,390,necrosis
513,883.6106324,643.681322,380,necrosis
514,857.8117818,647.5511496,350,necrosis
515,868.131322,633.3617817,320,necrosis
516,893.9301726,626.9120691,330,necrosis
517,905.5396554,606.2729886,320,necrosis
518,931.3385059,602.403161,320,necrosis
519,939.0781611,593.3735633,400,necrosis
520,953.2675289,589.5037358,340,necrosis
521,970.0367818,576.6043105,290,necrosis
522,972.6166669,554.6752875,460,necrosis
523,958.427299,555.96523,420,necrosis
524,946.8178163,564.9948277,420,necrosis
525,935.2083335,567.5747128,400,necrosis
526,922.3089082,584.3439656,370,necrosis
527,904.2497128,581.7640806,330,necrosis
528,892.6402301,594.6635059,300,necrosis
529,883.6106324,614.0126438,320,necrosis
530,860.3916668,628.2020116,290,necrosis
531,870.7112071,628.2020116,310,necrosis
532,869.4212645,606.2729886,300,necrosis
533,857.8117818,597.2433909,280,necrosis
534,874.5810347,588.2137932,220,necrosis
535,857.8117818,581.7640806,260,necrosis
536,875.8709772,564.9948277,260,necrosis
537,891.3502875,575.3143679,270,necrosis
538,913.2793105,570.1545978,340,necrosis
539,899.0899427,559.8350576,330,necrosis
540,886.1905174,557.2551725,270,necrosis
541,875.8709772,550.8054599,310,necrosis
542,877.1609197,532.7462645,350,necrosis
543,891.3502875,541.7758622,350,necrosis
544,915.8591956,548.2255748,360,necrosis
545,921.0189657,563.7048852,330,necrosis
546,939.0781611,550.8054599,410,necrosis
547,955.847414,540.4859197,460,necrosis
548,949.3977013,521.1367817,400,necrosis
549,932.6284485,515.9770116,400,necrosis
550,924.8887933,528.8764369,400,necrosis
551,905.5396554,527.5864944,380,necrosis
552,884.9005749,522.4267242,360,necrosis
553,896.5100577,513.3971265,400,necrosis
554,896.5100577,499.2077587,420,necrosis
555,915.8591956,512.107184,410,necrosis
556,910.6994255,491.4681035,390,necrosis
557,918.4390806,481.1485633,340,necrosis
558,940.3681036,487.598276,400,necrosis
559,941.6580462,501.7876438,360,necrosis
560,955.847414,500.4977013,380,necrosis
561,968.7468393,494.0479886,350,necrosis
562,971.3267243,506.9474139,360,necrosis
563,976.4864945,522.4267242,390,necrosis
564,980.356322,537.9060346,430,necrosis
565,993.2557473,550.8054599,470,necrosis
566,988.0959772,566.2847702,340,necrosis
567,1068.072414,654.0008622,200,necrosis
